source,source_url,root_url,base_url,name,generator,status_code,api_base_url,site_title,version,locale,extensions,source_or_base,package_list_count,package_list_source_base_or_apibase,tag_list_count,tag_list_source_base_or_apibase,organization_list_count,organization_list_source_base_or_apibase,oldest_metadata_created_date,most_recent_update_date,dates_source_base_or_apibase
dataportals.org,http://www.extremadurareutiliza.es/,www.extremadurareutiliza.es,http://www.extremadurareutiliza.es,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://datanest.fair-play.sk/datasets,datanest.fair-play.sk,http://datanest.fair-play.sk,404 Not Found,,404,,,,,,,,,,,,,,,
dataportals.org,http://data.fingal.ie/,data.fingal.ie,http://data.fingal.ie,Fingal Open Data ,,200,,,,,,,,,,,,,,,
dataportals.org,http://beta.avoindata.fi/,beta.avoindata.fi,http://beta.avoindata.fi,beta.avoindata.fi,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.fredericton.ca/en/citygovernment/DataMain.asp,www.fredericton.ca,http://www.fredericton.ca,City Hall | City of Fredericton,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.gwd.go.kr/,data.gwd.go.kr,http://data.gwd.go.kr,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.gatineau.ca/donneesouvertes/,www.gatineau.ca,http://www.gatineau.ca,Données ouvertes - Ville de Gatineau,,200,,,,,,,,,,,,,,,
dataportals.org,http://dadesobertes.gencat.cat,dadesobertes.gencat.cat,http://dadesobertes.gencat.cat,Inici. Govern obert,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.gent.be,data.gent.be,http://data.gent.be,Explore — Open Data Portaal - Stad Gent,,200,,,,,,,,,,,,,,,
dataportals.org,https://www.geo.be,www.geo.be,https://www.geo.be,geo.be,,200,,,,,,,,,,,,,,,
dataportals.org,http://geocommons.com,geocommons.com,http://geocommons.com,GeoCommons Archive,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.comune.vicenza.it/ente/settori/dipgenpers/sistinf/sit/daticartografici.php,www.comune.vicenza.it,http://www.comune.vicenza.it,Pagina non trovata - Comune di Vicenza,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.open.georgia.gov/,www.open.georgia.gov,http://www.open.georgia.gov,Open.Georgia.gov,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.opendata.ge,www.opendata.ge,http://www.opendata.ge,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.geodata.gov,www.geodata.gov,http://www.geodata.gov,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://ghana.opendataforafrica.org/,ghana.opendataforafrica.org,http://ghana.opendataforafrica.org,Home - Ghana Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,http://ghdx.org,ghdx.org,http://ghdx.org,Global Health Data Exchange | GHDx,,200,,,,,,,,,,,,,,,
dataportals.org,http://datos.gijon.es,datos.gijon.es,http://datos.gijon.es,AttributeError,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.gipuzkoairekia.eus,www.gipuzkoairekia.eus,http://www.gipuzkoairekia.eus,Hasiera - gipuzkoairekia,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.datalocale.fr/,www.datalocale.fr,http://www.datalocale.fr,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.gogeo.ac.uk,www.gogeo.ac.uk,http://www.gogeo.ac.uk,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://gong.io/,gong.io,http://gong.io,Gong - Revenue Intelligence Platform,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.data.gov.bc.ca/,www.data.gov.bc.ca,http://www.data.gov.bc.ca,Data Catalogue,,200,https://catalogue.data.gov.bc.ca,Data Catalogue,2.7.5,en,"['datastore', 'datapusher', 'edc_rss', 'edc_dataset', 'googleanalytics', 'ga-report', 'sso', 'bcgov_schema', 'scheming_datasets', 'scheming_groups', 'scheming_organizations', 'repeating', 'composite']",source,5634,source_url,6409,source_url,225,source_url,2014-12-10 23:39:09.109050,2023-07-06 20:22:38.355495,source_url
dataportals.org,http://www.governoaberto.sp.gov.br,www.governoaberto.sp.gov.br,http://www.governoaberto.sp.gov.br,None,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.countygp.ab.ca/,data.countygp.ab.ca,http://data.countygp.ab.ca,www.countygp.ab.ca - MAPS AND GIS,,200,,,,,,,,,,,,,,,
dataportals.org,http://catalogue.data.grandlyon.com/,catalogue.data.grandlyon.com,http://catalogue.data.grandlyon.com,401 Unauthorized,,401,,,,,,,,,,,,,,,
dataportals.org,http://data.graz.gv.at,data.graz.gv.at,http://data.graz.gv.at,Open Government Data Graz | Graz Open Data,,200,,,,,,,,,,,,,,,
dataportals.org,http://datagm.org.uk/,datagm.org.uk,http://datagm.org.uk,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.groningen.nl,data.groningen.nl,http://data.groningen.nl,Dataportaal van de gemeente Groningen | Dataportaal van de gemeente Groningen,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.guardian.co.uk/world-government-data,www.guardian.co.uk,http://www.guardian.co.uk,Government data | Politics | The Guardian,,200,,,,,,,,,,,,,,,
dataportals.org,http://openguelph.wpengine.com/open-data-guelph/,openguelph.wpengine.com,http://openguelph.wpengine.com,Site is not available,,404,,,,,,,,,,,,,,,
dataportals.org,http://open.gwangju.go.kr/,open.gwangju.go.kr,http://open.gwangju.go.kr,Connection Error,,404,,,,,,,,,,,,,,,
dataportals.org,http://data.gg.go.kr/,data.gg.go.kr,http://data.gg.go.kr,경기데이터드림,,200,,,,,,,,,,,,,,,
dataportals.org,https://www.halifaxopendata.ca/,www.halifaxopendata.ca,https://www.halifaxopendata.ca,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://daten.hamburg.de/,daten.hamburg.de,http://daten.hamburg.de,404 Fehler ,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.hamilton.ca/ProjectsInitiatives/OpenData/,www.hamilton.ca,http://www.hamilton.ca,404 | City of Hamilton,,404,,,,,,,,,,,,,,,
dataportals.org,http://opendata.hauts-de-seine.net/,opendata.hauts-de-seine.net,http://opendata.hauts-de-seine.net,Connection Error,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.healthdata.gov/,www.healthdata.gov,http://www.healthdata.gov,HealthData.gov,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.hri.fi,www.hri.fi,http://www.hri.fi,Helsinki Region Infoshare - Avoimen datan palvelu,WordPress 6.2.2,200,,,,,,,,,,,,,,,
dataportals.org,http://data.codeforhouston.com/,data.codeforhouston.com,http://data.codeforhouston.com,403 error - Forbidden,,403,,,,,,,,,,,,,,,
dataportals.org,https://gisdata-istc.opendata.arcgis.com/,gisdata-istc.opendata.arcgis.com,https://gisdata-istc.opendata.arcgis.com,Idaho State Tax Commission GIS,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.igeo.pt/,www.igeo.pt,http://www.igeo.pt,iGEO - Informação Geográfica,,200,,,,,,,,,,,,,,,
dataportals.org,http://open.incheon.go.kr/,open.incheon.go.kr,http://open.incheon.go.kr,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.gov.in/,data.gov.in,http://data.gov.in,Home | Open Government Data (OGD) Platform India,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.go.id,data.go.id,http://data.go.id,Satu Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.jakarta.go.id,data.jakarta.go.id,http://data.jakarta.go.id,Open Data Jakarta,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.jeju.go.kr/,data.jeju.go.kr,http://data.jeju.go.kr,공공데이터소개 - 제주특별자치도,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.jyvaskyla.fi,data.jyvaskyla.fi,http://data.jyvaskyla.fi,Avoin data Jyväskylässä,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.kamloops.ca/downloads/maps/launch.htm,www.kamloops.ca,http://www.kamloops.ca,Maps & Apps | City of Kamloops,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.kaohsiung.gov.tw/Opendata/,data.kaohsiung.gov.tw,http://data.kaohsiung.gov.tw,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.klp.org.in/,data.klp.org.in,http://data.klp.org.in,404 Not Found,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.kelowna.ca/CM/Page3936.aspx,www.kelowna.ca,http://www.kelowna.ca,Access denied | City of Kelowna,,403,,,,,,,,,,,,,,,
dataportals.org,http://www.datakc.org/,www.datakc.org,http://www.datakc.org,None,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.cityofkingston.ca/explore/data-catalogue,www.cityofkingston.ca,http://www.cityofkingston.ca,Open Data Kingston - City of Kingston,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.datahub.kr,data.datahub.kr,http://data.datahub.kr,403 Forbidden,,403,,,,,,,,,,,,,,,
dataportals.org,http://data.lanacion.com.ar/,data.lanacion.com.ar,http://data.lanacion.com.ar,404 Not Found,,404,,,,,,,,,,,,,,,
dataportals.org,http://data.ktn.gv.at/,data.ktn.gv.at,http://data.ktn.gv.at,Connection Error,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.lemans.fr/page.do?t=2&uuid=16CB26C7-550EA533-5AE8381B-D7A64AF8,www.lemans.fr,http://www.lemans.fr,Page introuvable - Ville du Mans,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.apileipzig.de/,www.apileipzig.de,http://www.apileipzig.de,apileipzig.de - This website is for sale! - apileipzig Resources and Information.,,200,,,,,,,,,,,,,,,
dataportals.org,http://www2.lichfielddc.gov.uk/data/,www2.lichfielddc.gov.uk,http://www2.lichfielddc.gov.uk,Lichfield District Council - Homepage,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.reegle.info/,data.reegle.info,http://data.reegle.info,data.reegle.info,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.loire-atlantique.fr/,data.loire-atlantique.fr,http://data.loire-atlantique.fr,Accueil — Loire-Atlantique - Open Data,,200,,,,,,,,,,,,,,,
dataportals.org,http://localdata.net.au/,localdata.net.au,http://localdata.net.au,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.london.ca/city-hall/open-data/Pages/Open-Data-Data-Catalogue.aspx,www.london.ca,http://www.london.ca,Page not found | City of London,,404,,,,,,,,,,,,,,,
dataportals.org,http://portal.louisvilleky.gov/service/data,portal.louisvilleky.gov,http://portal.louisvilleky.gov,Page Not Found,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.maine.gov/cgi-bin/data/index.pl,www.maine.gov,http://www.maine.gov,Maine.gov DataShare,,200,,,,,,,,,,,,,,,
dataportals.org,http://malawi.opendataforafrica.org/,malawi.opendataforafrica.org,http://malawi.opendataforafrica.org,Home - Malawi Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,http://mapyourtaxes.mo.gov/MAP/Portal/Default.aspx,mapyourtaxes.mo.gov,http://mapyourtaxes.mo.gov,"
	Welcome to the Missouri Accountability Portal
",,200,,,,,,,,,,,,,,,
dataportals.org,https://wiki.state.ma.us/confluence/display/data/Open+Data+Initiative+Home,wiki.state.ma.us,https://wiki.state.ma.us,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.medfloss.org,www.medfloss.org,http://www.medfloss.org,"Medical Free/Libre and Open Source Software | Structured project database, service providers, publications, events, ...",,200,,,,,,,,,,,,,,,
dataportals.org,http://data.medicinehat.ca/,data.medicinehat.ca,http://data.medicinehat.ca,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,https://data.melbourne.vic.gov.au,data.melbourne.vic.gov.au,https://data.melbourne.vic.gov.au,Home Page — CoM Open Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.melbournewater.opendata.arcgis.com,data.melbournewater.opendata.arcgis.com,http://data.melbournewater.opendata.arcgis.com,Melbourne Water - Open Data Hub,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.merton.gov.uk/council/dp-foi/opendata.htm,www.merton.gov.uk,http://www.merton.gov.uk,Open data : Overview | Merton Council,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.metrobostondatacommon.org/,www.metrobostondatacommon.org,http://www.metrobostondatacommon.org,DataCommon,,200,,,,,,,,,,,,,,,
dataportals.org,https://data.nashville.gov/,data.nashville.gov,https://data.nashville.gov,Nashville | Open Data | Nashville Open Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,https://opendata.miamidade.gov/,opendata.miamidade.gov,https://opendata.miamidade.gov,Open Data Hub Site,,200,,,,,,,,,,,,,,,
dataportals.org,"http://www.michigan.gov/som/0,1607,7-192-29938_54272---,00.html",www.michigan.gov,http://www.michigan.gov,SOM - 404 - Page Not Found,,200,,,,,,,,,,,,,,,
dataportals.org,http://icreateopendata.public.esolutionsgroup.ca/,icreateopendata.public.esolutionsgroup.ca,http://icreateopendata.public.esolutionsgroup.ca,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.mindbigdata.com/opendb,www.mindbigdata.com,http://www.mindbigdata.com,MindBigData the MNIST of Brain Digits,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.state.mn.us/data/,www.state.mn.us,http://www.state.mn.us,404 / Minnesota.gov,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.mississauga.ca/portal/residents/publicationsopendatacatalogue,www.mississauga.ca,http://www.mississauga.ca,City planning data – City of Mississauga,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.offenedaten.moers.de/,www.offenedaten.moers.de,http://www.offenedaten.moers.de,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://datos.montevideo.gub.uy,datos.montevideo.gub.uy,http://datos.montevideo.gub.uy,Datos abiertos | Intendencia de Montevideo.,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendata.montpelliernumerique.fr,opendata.montpelliernumerique.fr,http://opendata.montpelliernumerique.fr,"Montpellier Numérique, l'actualité numérique",WordPress 6.1.3,200,,,,,,,,,,,,,,,
dataportals.org,http://data.gov.ma/,data.gov.ma,http://data.gov.ma,ACCUEIL | Portail de l'Open Data au Maroc,,200,,,,,,,,,,,,,,,
dataportals.org,http://morocco.opendataforafrica.org/,morocco.opendataforafrica.org,http://morocco.opendataforafrica.org,Home - Morocco Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.mosman.nsw.gov.au/,data.mosman.nsw.gov.au,http://data.mosman.nsw.gov.au,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://mozambique.opendataforafrica.org/,mozambique.opendataforafrica.org,http://mozambique.opendataforafrica.org,Home - Mozambique Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.mulhouse.fr/fr/les-donnees/,www.mulhouse.fr,http://www.mulhouse.fr,Mulhouse.fr | Site officiel de la Ville de Mulhouse,,200,,,,,,,,,,,,,,,
dataportals.org,http://datos.gob.mx/,datos.gob.mx,http://datos.gob.mx,Datos Abiertos de México - datos.gob.mx,,200,,,,,,,,,,,,,,,
dataportals.org,http://namibia.opendataforafrica.org/,namibia.opendataforafrica.org,http://namibia.opendataforafrica.org,Open Data Portal Namibia,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.nanaimo.ca/,data.nanaimo.ca,http://data.nanaimo.ca,"
	Open Data Catalogue | City of Nanaimo
",,200,,,,,,,,,,,,,,,
dataportals.org,http://data.nantes.fr,data.nantes.fr,http://data.nantes.fr,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://dati.istat.it/,dati.istat.it,http://dati.istat.it,"
	Statistiche Istat
",,200,,,,,,,,,,,,,,,
dataportals.org,http://www.avoindata.fi,www.avoindata.fi,http://www.avoindata.fi,avoindata.fi,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.naturalearthdata.com/,www.naturalearthdata.com,http://www.naturalearthdata.com,"Natural Earth   - Free vector and raster map data at 1:10m, 1:50m, and 1:110m scales ",WordPress 5.5.12,200,,,,,,,,,,,,,,,
dataportals.org,http://opendata.navarra.es,opendata.navarra.es,http://opendata.navarra.es,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.ncopenbook.gov/NCOpenBook/,www.ncopenbook.gov,http://www.ncopenbook.gov,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendatanederland.org,opendatanederland.org,http://opendatanederland.org,De zoekmachine voor Open Data uit Nederland - OpenDataNederland.org,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.neii.gov.au,www.neii.gov.au,http://www.neii.gov.au,Decommissioning of the National Environmental Information Infrastructure service,,200,,,,,,,,,,,,,,,
dataportals.org,https://data-nevcounty.opendata.arcgis.com/,data-nevcounty.opendata.arcgis.com,https://data-nevcounty.opendata.arcgis.com,NevCo Open Data,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.nola.gov/,data.nola.gov,http://data.nola.gov,"
	Home - DataDriven - City of New Orleans
",,200,,,,,,,,,,,,,,,
dataportals.org,http://www.niagararegion.ca/government/opendata/default.aspx,www.niagararegion.ca,http://www.niagararegion.ca,Welcome - Niagara Open Data,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.niagarafalls.ca/services/open/data,www.niagarafalls.ca,http://www.niagarafalls.ca,"Open Data | City of Niagara Falls, Canada",,200,,,,,,,,,,,,,,,
dataportals.org,http://data.noe.gv.at/,data.noe.gv.at,http://data.noe.gv.at,Open Government Data - Land Niederösterreich,,200,,,,,,,,,,,,,,,
dataportals.org,http://nigeria.opendataforafrica.org/,nigeria.opendataforafrica.org,http://nigeria.opendataforafrica.org,Nigeria Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,https://www.northdevon.gov.uk/council/data-protection-and-freedom-of-information/publication-scheme/open-data/,www.northdevon.gov.uk,https://www.northdevon.gov.uk,Open data,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.nd.gov/gis/,www.nd.gov,http://www.nd.gov,Home | ND GIS | North Dakota Geographic Information Systems,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.gb.go.kr/,data.gb.go.kr,http://data.gb.go.kr,경상북도 공공데이터포털시스템,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendata.go.kr/,opendata.go.kr,http://opendata.go.kr,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.rdno.ca/index.php/maps/digital-data,www.rdno.ca,http://www.rdno.ca,Page Not Found | Regional District of North Okanagan,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.opendatanottingham.org.uk/,www.opendatanottingham.org.uk,http://www.opendatanottingham.org.uk,"Providing free, open access to Nottingham's data : Open Data Nottingham",,200,,,,,,,,,,,,,,,
dataportals.org,https://www.nysenate.gov/open-data,www.nysenate.gov,https://www.nysenate.gov,Open Data | NYSenate.gov,,200,,,,,,,,,,,,,,,
dataportals.org,http://nycopendata.socrata.com/,nycopendata.socrata.com,http://nycopendata.socrata.com,NYC Open Data - ,,200,,,,,,,,,,,,,,,
dataportals.org,http://oakville.ca/data/,oakville.ca,http://oakville.ca,404,,404,,,,,,,,,,,,,,,
dataportals.org,http://opendata.odiqueensland.org.au/,opendata.odiqueensland.org.au,http://opendata.odiqueensland.org.au,Connection Error,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.offenes-jena.de,www.offenes-jena.de,http://www.offenes-jena.de,Offenes Jena,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.mo.gov/data/,www.mo.gov,http://www.mo.gov,data.mo.gov | State of Missouri Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.floridahasarighttoknow.com/,www.floridahasarighttoknow.com,http://www.floridahasarighttoknow.com,Home | Florida Has a Right to Know,eZ publish,200,,,,,,,,,,,,,,,
dataportals.org,http://www.rdos.bc.ca/departments/information-services/open-data-downloads/,www.rdos.bc.ca,http://www.rdos.bc.ca,Regional District of Okanagan-Similkameen Open Data,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.data.gov.om/,www.data.gov.om,http://www.data.gov.om,Home - DATA PORTAL,,200,,,,,,,,,,,,,,,
dataportals.org,https://www.ost.pt,www.ost.pt,https://www.ost.pt,❤️Anuncios Intimos - O melhor site de classificados de encontros,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.ontario.ca/government/open-data-ontario,www.ontario.ca,http://www.ontario.ca,Welcome - Ontario Data Catalogue,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.opendatahub.it/,www.opendatahub.it,http://www.opendatahub.it,Opendatahub.it - This domain was registered with Match.it,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.opendata.tw/,www.opendata.tw,http://www.opendata.tw,AttributeError,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.comune.trento.it/comunicazione/trasparenza/open-data,www.comune.trento.it,http://www.comune.trento.it,kernel (20) / Errore - Comune di Trento,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.saudi.gov.sa/wps/portal/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3iTMGenYE8TIwODUEsLA89QU69g11A_YwMTQ6B8JJK8u68jUD44OCQwMNDd0MDQnBLdRhTpDjYgRrcBDuBISHdwap5-OCi08Psen7wRAXmQD0DyeNzo55Gfm6pfkBsaGhpR4ZkZkK4IAOm0c0U!/dl3/d3/L0lHSkovd0RNQUprQUVnQSEhL1lCZncvYXI!/?,www.saudi.gov.sa,http://www.saudi.gov.sa,Connection Error,,404,,,,,,,,,,,,,,,
dataportals.org,http://data.wien.gv.at/,data.wien.gv.at,http://data.wien.gv.at,Datenauftritte |   data.gv.at – Offene Daten Österreich,"WPML ver:4.6.3 stt:1,3;",200,,,,,,,,,,,,,,,
dataportals.org,http://www.tn.gov/opengov/,www.tn.gov,http://www.tn.gov,404 - Page Not Found - TN.gov,,404,,,,,,,,,,,,,,,
dataportals.org,https://data.ny.gov/,data.ny.gov,https://data.ny.gov,State of New York | Open Data | State of New York,,200,,,,,,,,,,,,,,,
dataportals.org,http://cat.open.org.nz/category/dataset/,cat.open.org.nz,http://cat.open.org.nz,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.openva.com/,data.openva.com,http://data.openva.com,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendata.antwerpen.be/datasets,opendata.antwerpen.be,http://opendata.antwerpen.be,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.datos.gov.co/,www.datos.gov.co,http://www.datos.gov.co,Datos Abiertos Colombia | Datos Abiertos Colombia,,200,,,,,,,,,,,,,,,
dataportals.org,http://dati.comune.firenze.it,dati.comune.firenze.it,http://dati.comune.firenze.it,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendataforafrica.org/,opendataforafrica.org,http://opendataforafrica.org,Log In - Knoema Data Appliance,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendatakosovo.org/data/,opendatakosovo.org,http://opendatakosovo.org,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://sierraleone.opendataforafrica.org/,sierraleone.opendataforafrica.org,http://sierraleone.opendataforafrica.org,Home - Sierra Leone Data Portal,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendata.gov.sl/,opendata.gov.sl,http://opendata.gov.sl,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://catalog.opendata.in.th/,catalog.opendata.in.th,http://catalog.opendata.in.th,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.opendevelopmentcambodia.net/,www.opendevelopmentcambodia.net,http://www.opendevelopmentcambodia.net,Open Development Cambodia (ODC),qTranslate-XT 3.5.2,200,,,,,,,,,,,,,,,
dataportals.org,http://www.openkent.org.uk,www.openkent.org.uk,http://www.openkent.org.uk,Open Kent – Open Kent,WordPress 5.7.9,200,,,,,,,,,,,,,,,
dataportals.org,https://data.raleighnc.gov,data.raleighnc.gov,https://data.raleighnc.gov,Open Data Raleigh,,200,,,,,,,,,,,,,,,
dataportals.org,http://open.stockholm.se/,open.stockholm.se,http://open.stockholm.se,AttributeError,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.openumea.se/,www.openumea.se,http://www.openumea.se,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://openaid.se/,openaid.se,http://openaid.se,Startsida | Openaid,,200,,,,,,,,,,,,,,,
dataportals.org,http://data.baltimorecity.gov/,data.baltimorecity.gov,http://data.baltimorecity.gov,Open Baltimore,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendata.enschede.nl,opendata.enschede.nl,http://opendata.enschede.nl,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.opendata.go.ke,www.opendata.go.ke,http://www.opendata.go.ke,ArcGIS Hub,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendata.bonn.de/,opendata.bonn.de,http://opendata.bonn.de,Offene Daten Bonn,,200,,,,,,,336,source_url,,,,,,,
dataportals.org,http://opendata.brussel.be/,opendata.brussel.be,http://opendata.brussel.be,Home — OpenData Bruxelles,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.opendata.hu,www.opendata.hu,http://www.opendata.hu,Welcome - opendata.hu,ckan 2.0,200,http://www.opendata.hu/,opendata.hu,2.0,en,"['stats', 'json_preview', 'recline_preview', 'pdf_preview', 'recline_preview', 'datastore', 'resource_proxy']",source,69,source_url,205,source_url,7,source_url,2013-06-10 09:18:43.753874,2022-06-15 16:15:44.314964,source_url
dataportals.org,http://opendata.lv/,opendata.lv,http://opendata.lv,opendata.lv,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.opendatabc.ca/?app=odcat2,www.opendatabc.ca,http://www.opendatabc.ca,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.manchester.gov.uk/info/500215/open_data,www.manchester.gov.uk,http://www.manchester.gov.uk,Open data | Manchester City Council,,404,,,,,,,,,,,,,,,
dataportals.org,http://www.opendataterritorioenna.it,www.opendataterritorioenna.it,http://www.opendataterritorioenna.it,AttributeError,,200,,,,,,,,,,,,,,,
dataportals.org,http://opendoor.ky.gov/transparency/Pages/default.aspx,opendoor.ky.gov,http://opendoor.ky.gov,"
	
    
Welcome - 
        
    Transparency (Kentucky)
",,200,,,,,,,,,,,,,,,
dataportals.org,http://en.openei.org/,en.openei.org,http://en.openei.org,Energy Information and Data | OpenEI.org,,200,,,,,,,,,,,,,,,
dataportals.org,http://opengov.es,opengov.es,http://opengov.es,Connection Error,,200,,,,,,,,,,,,,,,
dataportals.org,http://www.opengov.se/data,www.opengov.se,http://www.opengov.se,Page not found · GitHub Pages,,404,,,,,,,,,,,,,,,
dataportals.org,http://opengovdata.ru,opengovdata.ru,http://opengovdata.ru,Connection Error,,404,,,,,,,,,,,,,,,
